GENESYMBOLS,ENTREZ_ID,,
AT4G01995,14163,,
ERF5,14164,,
AT1G18610,14165,,
AT1G52620,14166,,
ACR8,14167,,
PUB22,14168,,
AT1G75600,14169,,
MKK3,14170,,
AT3G60310,14171,,
AT2G39240,14172,,
AT4G08940,14173,,
AT3G13070,14174,,
AT2G19240,14175,,
AT3G56720,14176,,
AT1G08280,14177,,
AT2G19970,14178,,
AT1G77855,14179,,
AT2G18630,14180,,
AT5G41900,14181,,
AT1G11820,14182,,
RAN2,14183,,
YY1,14184,,
PRS,14185,,
AT2G19730,14186,,
AT5G57010,14187,,
SWAP70,14188,,
AAT,14189,,
AT5G23350,14190,,
CLS,14191,,
PIN8,14192,,
AT1G30190,14193,,
scpl5,14194,,
AT3G31908,14195,,
AT4G13040,14196,,
AGD8,14197,,
AT1G63130,14198,,
GDU2,14199,,
AT4G30620,14200,,
CYCA2;3,14201,,
AT5G40030,14202,,
AT3G59450,14203,,
AT1G79150,14204,,
AT1G48160,14205,,
PRB1,14206,,
RIE1,14207,,
PRA1.H,14208,,
AT5G33280,14209,,
CLC-C,14210,,
UBC26,14211,,
AT1G31335,14212,,
AT2G03020,14213,,
AT1G06170,14214,,
VTI1B,14215,,
AT1G73240,14216,,
ACCD,14217,,
EMB1303,14218,,
AT2G12490,14219,,
ENDO5,14220,,
AT3G61260,14221,,
UPL6,14222,,
AT2G27540,14223,,
SAE2,14224,,
MEE11,14225,,
MIOX1,14226,,
FDM1,14227,,
PIN4,14228,,
AT1G34070,14229,,
SRO4,14230,,
AT5G55790,14231,,
DXPS1,14232,,
AT1G10150,14233,,
AT4G17450,14234,,
AT5G22120,14235,,
AT2G16050,14236,,
SVR3,14237,,
AT1G78800,14238,,
AT1G65230,14239,,
AT5G22200,14240,,
TBL39,14241,,
AT5G36740,14242,,
AT1G66440,14243,,
AT2G30362,14244,,
CYP71A27,14245,,
PMH2,14246,,
AT2G39110,14247,,
AT3G60370,14248,,
GLP9,14249,,
CPI1,14250,,
AT4G11700,14251,,
AT4G31150,14252,,
AT2G38820,14253,,
AT3G09405,14254,,
AT3G11850,14255,,
AT1G52790,14256,,
AT1G06070,14257,,
AT3G62499,14258,,
RE2,14259,,
AT5G08360,14260,,
AT1G45238,14261,,
AT5G11480,14262,,
LYK5,14263,,
AT5G66052,14264,,
AT3G62650,14265,,
AT2G01029,14266,,
AT3G63450,14267,,
COBL8,14268,,
AT5G52020,14269,,
AT3G28700,14270,,
AT2G42220,14271,,
AT1G44890,14272,,
AT5G43720,14273,,
AT4G34540,14274,,
LSP1,14275,,
AT5G47600,14276,,
AT1G60525,14277,,
AT5G41810,14278,,
AT5G22100,14279,,
AT4G14490,14280,,
SCPL13,14281,,
AT3G56275,14282,,
AT3G42792,14283,,
BPA1,14284,,
CKX6,14285,,
ATVPS33,14286,,
AT2G41450,14287,,
ckl7,14288,,
AT2G36340,14289,,
AT1G22470,14290,,
AT1G74070,14291,,
MTR4,14292,,
SADHU8-1,14293,,
AT1G68250,14294,,
AT3G03960,14295,,
AT1G61850,14296,,
AT3G05727,14297,,
AT1G43040,14298,,
AT1G75163,14299,,
NAC071,14300,,
AR791,14301,,
AT4G22513,14302,,
EDA35,14303,,
RSH2,14304,,
TPR12,14305,,
AHP2,14306,,
AT5G61300,14307,,
BGLU43,14308,,
SLOMO,14309,,
KCO5,14310,,
AT5G13440,14311,,
AT1G79910,14312,,
TMT1,14313,,
AT3G06270,14314,,
AT3G20360,14315,,
LGO,14316,,
PCN,14317,,
YCF4,14318,,
AT4G21950,14319,,
AT1G45240,14320,,
FTIP1,14321,,
AT1G19620,14322,,
GID1A,14323,,
AT1G48690,14324,,
AT1G77700,14325,,
AT1G19310,14326,,
AT2G42485,14327,,
AT5G34820,14328,,
AT1G18265,14329,,
AT3G04600,14330,,
AT3G05180,14331,,
PEX3-1,14332,,
AT4G10500,14333,,
AT3G05675,14334,,
SRO1,14335,,
AT1G59770,14336,,
AT1G15790,14337,,
ARP4,14338,,
AT1G79915,14339,,
AT5G14810,14340,,
AT1G19530,14341,,
FIB1,14342,,
RTL1,14343,,
AT4G37030,14344,,
AT4G02005,14345,,
AT1G62370,14346,,
AT5G43065,14347,,
NAKR3,14348,,
AT3G03010,14349,,
TRP1,14350,,
AT3G23310,14351,,
PLA2-ALPHA,14352,,
PEX14,14353,,
GLA1,14354,,
AT4G31490,14355,,
TOC34,14356,,
AT2G26690,14357,,
AT5G44170,14358,,
AT5G50150,14359,,
CYP71A14,14360,,
AT1G26930,14361,,
AT4G16855,14362,,
AT5G32436,14363,,
AT1G58390,14364,,
AT5G13900,14365,,
PAP28,14366,,
AT3G29734,14367,,
AT4G37900,14368,,
E2F1,14369,,
AT1G03240,14370,,
AT1G07970,14371,,
AT3G56900,14372,,
AT1G25510,14373,,
AT1G61370,14374,,
AT3G17090,14375,,
GL22,14376,,
SYTD,14377,,
ALC,14378,,
CYP709B3,14379,,
NAP1;1,14380,,
AT2G38790,14381,,
OLEO4,14382,,
AT3G51270,14383,,
AT2G24140,14384,,
AT2G02880,14385,,
PS2,14386,,
AT5G57410,14387,,
AT3G14740,14388,,
ULP1B,14389,,
AT1G04778,14390,,
AT5G18475,14391,,
AT3G07210,14392,,
AT4G13690,14393,,
AT1G06210,14394,,
AT4G10550,14395,,
AT5G66830,14396,,
FIP1,14397,,
AT5G19580,14398,,
AT3G11100,14399,,
AT4G32250,14400,,
AT5G08670,14401,,
AT5G08240,14402,,
MBR1,14403,,
AT5G13410,14404,,
AT5G42200,14405,,
TY1,14406,,
FLOT1,14407,,
HAP2,14408,,
AT2G32600,14409,,
AGL26,14410,,
TBL22,14411,,
AT3G13840,14412,,
HUA1,14413,,
SOS3,14414,,
AT1G13310,14415,,
WNK4,14416,,
AT1G60670,14417,,
AT4G01883,14418,,
SPL2,14419,,
AT4G16447,14420,,
FAH1,14421,,
SEC1B,14422,,
APT2,14423,,
ARLA1C,14424,,
AIM1,14425,,
AT5G54550,14426,,
AT2G45250,14427,,
AT4G09880,14428,,
IREG3,14429,,
AT5G38190,14430,,
AT5G49220,14431,,
AT1G67600,14432,,
ABCG1,14433,,
CYP81D1,14434,,
AT1G71150,14435,,
CKX3,14436,,
AT3G26770,14437,,
AT2G34224,14438,,
AT3G16270,14439,,
AT5G55620,14440,,
AT1G68670,14441,,
AT5G33382,14442,,
TPR14,14443,,
AT1G44060,14444,,
AT3G54450,14445,,
AT1G60830,14446,,
AT2G04440,14447,,
AT5G03700,14448,,
RPS5,14449,,
AT1G71870,14450,,
AT5G44900,14451,,
AT5G43030,14452,,
AT3G48940,14453,,
ABCG15,14454,,
AT3G46680,14455,,
emb2737,14456,,
AT5G35510,14457,,
RBE,14458,,
AT2G25220,14459,,
HTA6,14460,,
AT1G68185,14461,,
P58IPK,14462,,
AT4G27980,14463,,
AT4G29410,14464,,
AT3G20730,14465,,
CPK26,14466,,
MAN2,14467,,
GER3,14468,,
AT2G44120,14469,,
ckl10,14470,,
FMO GS-OX1,14471,,
AT2G18876,14472,,
NAC101,14473,,
ATXR6,14474,,
AT1G69080,14475,,
ST2B,14476,,
AIL5,14477,,
AT4G04790,14478,,
SK18,14479,,
AT5G42280,14480,,
MES3,14481,,
MAP70-2,14482,,
PLP3a,14483,,
AT3G20260,14484,,
PSL4,14485,,
EXGT-A3,14486,,
LTO1,14487,,
AT2G19350,14488,,
AT2G01540,14489,,
COPT5,14490,,
AT3G25410,14491,,
AT1G55980,14492,,
AT1G33330,14493,,
AT3G28330,14494,,
BPC4,14495,,
AT1G03210,14496,,
CYSD2,14497,,
PBE1,14498,,
AT3G11890,14499,,
OFP16,14500,,
RPS18,14501,,
AT3G01060,14502,,
AT1G62060,14503,,
AT5G47620,14504,,
C/VIF1,14505,,
CHX19,14506,,
PSB27,14507,,
DIR1,14508,,
AT5G56900,14509,,
MED6,14510,,
AT1G44050,14511,,
AT5G55290,14512,,
LHCB4.1,14513,,
SNRK2.10,14514,,
ADPG1,14515,,
CP5,14516,,
AT3G26440,14517,,
AT5G01200,14518,,
PUT4,14519,,
Iqd4,14520,,
AT1G79570,14521,,
AT2G47850,14522,,
SKD1,14523,,
AT4G37682,14524,,
BGAL16,14525,,
RAD23C,14526,,
AT2G48090,14527,,
AT1G04650,14528,,
AT4G27740,14529,,
AT5G03090,14530,,
ZFP4,14531,,
AT3G01572,14532,,
TUA3,14533,,
AT3G28370,14534,,
HB6,14535,,
AT5G49560,14536,,
JAZ4,14537,,
AT1G74456,14538,,
AT2G15730,14539,,
NTRC,14540,,
AGL67,14541,,
AT4G08780,14542,,
TIP,14543,,
RGXT3,14544,,
CYCD2;1,14545,,
AT3G58200,14546,,
AT4G25020,14547,,
PANK2,14548,,
CYP705A6,14549,,
NPR1,14550,,
AT3G04440,14551,,
AT1G10580,14552,,
CRF11,14553,,
AT4G14548,14554,,
AT5G57035,14555,,
GH9C3,14556,,
AT4G30500,14557,,
AT2G43030,14558,,
RRF,14559,,
CUL3B,14560,,
CYCD4;2,14561,,
TAP46,14562,,
AGL28,14563,,
AT2G43870,14564,,
AT2G24600,14565,,
LEA,14566,,
MIR863,14567,,
ENODL14,14568,,
AT3G60700,14569,,
AT2G44300,14570,,
DFL1,14571,,
MAP2A,14572,,
IAA29,14573,,
SPCH,14574,,
CEN2,14575,,
AT3G47180,14576,,
OTP85,14577,,
FER2,14578,,
DME,14579,,
AT2G38430,14580,,
AT4G37100,14581,,
AT4G38660,14582,,
MIR833a,14583,,
AT2G43800,14584,,
AT2G21385,14585,,
LNG1,14586,,
AT4G37080,14587,,
AT3G14515,14588,,
AT5G47800,14589,,
IDL5,14590,,
AT2G25480,14591,,
MGT1,14592,,
AT5G51170,14593,,
AT4G15475,14594,,
AT1G03180,14595,,
LARP1b,14596,,
AT3G30300,14597,,
AT1G01453,14598,,
ABCI14,14599,,
AT1G44020,14600,,
TAFII59,14601,,
AT5G62900,14602,,
EXL4,14603,,
AT1G45230,14604,,
AT1G53260,14605,,
GLN1;4,14606,,
AT1G52770,14607,,
AT1G09600,14608,,
AT2G36630,14609,,
AT5G61520,14610,,
AT5G28900,14611,,
AT5G37130,14612,,
CYP712A1,14613,,
AT2G02960,14614,,
AT1G63040,14615,,
MIR393b,14616,,
AT5G45310,14617,,
EXO70G2,14618,,
AT1G48180,14619,,
AT4G04635,14620,,
AT1G26665,14621,,
AT5G10040,14622,,
AT2G03270,14623,,
AT5G35730,14624,,
GSTU12,14625,,
AT5G41970,14626,,
IQD13,14627,,
AT1G67148,14628,,
AT3G10970,14629,,
RIPK,14630,,
AT2G17030,14631,,
AT1G15800,14632,,
BOB1,14633,,
XBAT31,14634,,
AT5G07590,14635,,
PDX1L4,14636,,
NDB2,14637,,
AT3G26539,14638,,
AT1G34360,14639,,
SPHK1,14640,,
AT1G50410,14641,,
AT3G43990,14642,,
AT2G23520,14643,,
AT5G09450,14644,,
QC,14645,,
AT5G42000,14646,,
AT2G17660,14647,,
PUB23,14648,,
AT5G65300,14649,,
AT5G26150,14650,,
AT3G19540,14651,,
JMJD5,14652,,
AT1G69330,14653,,
AT5G66330,14654,,
AT5G35416,14655,,
EXO70H4,14656,,
HSP17.6II,14657,,
AT2G05200,14658,,
SADHU4-1,14659,,
AT3G16070,14660,,
AT3G50420,14661,,
AT4G38050,14662,,
AT5G27889,14663,,
AT3G04445,14664,,
PLL3,14665,,
KCS5,14666,,
SNM1,14667,,
AT3G32980,14668,,
AT2G12390,14669,,
AT4G16050,14670,,
AT5G24640,14671,,
AT3G11600,14672,,
TRB2,14673,,
AT4G29890,14674,,
AT1G29680,14675,,
PGY1,14676,,
CYP705A1,14677,,
AT3G09050,14678,,
AT4G31890,14679,,
SDN1,14680,,
ESK1,14681,,
AT2G02148,14682,,
AT2G31920,14683,,
AT5G05220,14684,,
AT5G11470,14685,,
AT5G50130,14686,,
AT2G44770,14687,,
AT4G30800,14688,,
AT5G24840,14689,,
AT3G19300,14690,,
AT5G65440,14691,,
AT2G45060,14692,,
EB1a,14693,,
AT5G62650,14694,,
emb1067,14695,,
KCS13,14696,,
AT2G44735,14697,,
TPL,14698,,
ALDH12A1,14699,,
AT1G17640,14700,,
AT1G67365,14701,,
AT3G20975,14702,,
sks9,14703,,
RPL20,14704,,
ELO1,14705,,
FOLB2,14706,,
AT3G15358,14707,,
AT3G48400,14708,,
AT3G27770,14709,,
AT2G30230,14710,,
BLH1,14711,,
AT1G13530,14712,,
AT2G05230,14713,,
AGP25,14714,,
RPS9,14715,,
AT1G30860,14716,,
AT1G01250,14717,,
AT5G54700,14718,,
PDF1.2b,14719,,
SWI3A,14720,,
AT1G12450,14721,,
AT5G18525,14722,,
BON3,14723,,
AT5G10710,14724,,
AT4G09430,14725,,
AT2G38823,14726,,
AT3G13610,14727,,
AT2G33845,14728,,
TRX5,14729,,
XTH11,14730,,
MCCB,14731,,
AT4G31080,14732,,
RLP20,14733,,
FRL2,14734,,
FATB,14735,,
RLP12,14736,,
AT1G60990,14737,,
KTF1,14738,,
NTMC2T6.2,14739,,
AT3G26930,14740,,
AT5G63195,14741,,
WAKL7,14742,,
AT5G43490,14743,,
AT3G47850,14744,,
AT1G04555,14745,,
CYP77A9,14746,,
BGLU45,14747,,
AT3G45730,14748,,
AT1G59910,14749,,
AT2G21020,14750,,
RWA1,14751,,
AT5G40710,14752,,
AT1G16320,14753,,
DRNL,14754,,
DAN1,14755,,
AT5G51310,14756,,
CPSF73-I,14757,,
AT5G37790,14758,,
KCS14,14759,,
AT1G23990,14760,,
AT5G18740,14761,,
ERF1,14762,,
AT5G51490,14763,,
LCR67,14764,,
AT2G14230,14765,,
AT2G34740,14766,,
AT1G65920,14767,,
TRM11,14768,,
PHT4;6,14769,,
AT1G27620,14770,,
AT5G59845,14771,,
LBD4,14772,,
AT5G57150,14773,,
AT2G43850,14774,,
ALDH3F1,14775,,
AT3G03370,14776,,
AT5G47210,14777,,
AT1G54850,14778,,
AT1G03910,14779,,
POLD3,14780,,
AT5G46270,14781,,
AT4G14380,14782,,
AT3G66652,14783,,
AT3G19360,14784,,
AT3G04840,14785,,
CCR1,14786,,
AT1G69580,14787,,
AT1G63295,14788,,
UDG4,14789,,
AT1G23410,14790,,
AT5G41110,14791,,
AT3G14430,14792,,
EDA6,14793,,
AT5G42190,14794,,
MYC3,14795,,
ATG8F,14796,,
AT1G29060,14797,,
AT5G20120,14798,,
AT5G04880,14799,,
AT4G15470,14800,,
AT3G62920,14801,,
AT1G17540,14802,,
AT4G19240,14803,,
AT4G19090,14804,,
AT2G42750,14805,,
ABCA7,14806,,
AT5G45220,14807,,
AT5G28430,14808,,
AT3G60164,14809,,
AT3G48880,14810,,
AT4G11175,14811,,
AT2G47895,14812,,
AT3G05625,14813,,
BGLU17,14814,,
PUX1,14815,,
AT5G24650,14816,,
AT3G27350,14817,,
AT1G27820,14818,,
AT3G51540,14819,,
MEKK3,14820,,
AT4G05070,14821,,
AT5G53730,14822,,
AT4G13970,14823,,
RLP33,14824,,
AT2G27870,14825,,
AT4G18520,14826,,
RTFL11,14827,,
AT1G62760,14828,,
SNL4,14829,,
UGT71B8,14830,,
AT1G32010,14831,,
AT3G61560,14832,,
AT4G27657,14833,,
AT4G10750,14834,,
CYP77A6,14835,,
AT4G05594,14836,,
AT5G05520,14837,,
ATSIK,14838,,
AT5G14680,14839,,
AT1G02750,14840,,
AT5G05450,14841,,
AT2G18100,14842,,
UGT76D1,14843,,
AT3G04410,14844,,
AT1G48040,14845,,
AT5G46100,14846,,
AT4G29490,14847,,
UBQ13,14848,,
AGL39,14849,,
AT1G79170,14850,,
AT3G55490,14851,,
AT1G30630,14852,,
AT1G64618,14853,,
STR18,14854,,
FLU,14855,,
NDR1,14856,,
DOGT1,14857,,
AT1G58420,14858,,
NTMC2T2.1,14859,,
AGP1,14860,,
CP29,14861,,
AT5G25451,14862,,
OTP82,14863,,
AT5G13830,14864,,
MYB96,14865,,
TROL,14866,,
ARI3,14867,,
AT2G15830,14868,,
AT1G11900,14869,,
AXL,14870,,
AT3G05560,14871,,
CYP705A20,14872,,
AT5G57670,14873,,
PICKLE,14874,,
AT5G64690,14875,,
AT1G12800,14876,,
AT3G09160,14877,,
EMB2219,14878,,
CWLP,14879,,
AT5G63680,14880,,
UMAMIT19,14881,,
AT3G20180,14882,,
AT3G49990,14883,,
AT2G18193,14884,,
AT1G31100,14885,,
AT1G48800,14886,,
CDC2,14887,,
AT2G03370,14888,,
AT3G13670,14889,,
CDC20.1,14890,,
HSP17.4,14891,,
RFNR2,14892,,
AGD6,14893,,
AT5G35870,14894,,
AT2G37610,14895,,
AT1G51790,14896,,
emb1417,14897,,
bZIP,14898,,
CYCH;1,14899,,
PGY2,14900,,
AT5G55220,14901,,
AT5G24600,14902,,
AT5G14230,14903,,
FRA1,14904,,
CCD8,14905,,
ATKRS-1,14906,,
IRX1,14907,,
AT2G43690,14908,,
bHLH093,14909,,
LAC1,14910,,
NAP1;4,14911,,
AT5G41060,14912,,
AT5G55660,14913,,
AT1G60640,14914,,
APRL7,14915,,
AT2G43250,14916,,
GRF9,14917,,
PRA8,14918,,
AT5G25270,14919,,
AT4G24330,14920,,
UBC5,14921,,
GC1,14922,,
AT3G55700,14923,,
AT5G40640,14924,,
AT4G15840,14925,,
AT3G04970,14926,,
YSL7,14927,,
ABCG31,14928,,
AT4G33625,14929,,
AT3G29270,14930,,
NDHG,14931,,
AT5G62560,14932,,
AT4G03540,14933,,
NRT1.1,14934,,
AT3G58050,14935,,
TOPP4,14936,,
AT5G34840,14937,,
AT4G19670,14938,,
BES1,14939,,
WRKY39,14940,,
AT2G19850,14941,,
AT3G17850,14942,,
AT2G16660,14943,,
CYP71,14944,,
SAR1,14945,,
AT2G22710,14946,,
CLE14,14947,,
SEOa,14948,,
EPR1,14949,,
AT4G14300,14950,,
AT3G51870,14951,,
AT5G64950,14952,,
IAR1,14953,,
AT4G12230,14954,,
AT4G26310,14955,,
AT5G23575,14956,,
AT5G07080,14957,,
EMB3113,14958,,
AT2G29150,14959,,
AT3G28510,14960,,
SNOR37-2,14961,,
AT2G42670,14962,,
TPS03,14963,,
AT4G25780,14964,,
AT3G25870,14965,,
NdhS,14966,,
ITN1,14967,,
LCBK2,14968,,
PIRL9,14969,,
AT4G04167,14970,,
AT1G37000,14971,,
AT4G02820,14972,,
AT1G06135,14973,,
CSLG2,14974,,
AT2G12360,14975,,
GH9B18,14976,,
PRA1.A3,14977,,
MYB51,14978,,
UGT72E2,14979,,
RCI2B,14980,,
UCH1,14981,,
AT4G34880,14982,,
AT4G38150,14983,,
AT5G47000,14984,,
AT5G01790,14985,,
AT2G06490,14986,,
CYP71B6,14987,,
AT4G39550,14988,,
AT4G37850,14989,,
AT4G19190,14990,,
AT3G45270,14991,,
WAVE2,14992,,
AT2G39650,14993,,
AT5G41670,14994,,
AT5G60980,14995,,
NSN1,14996,,
AT4G09970,14997,,
AT2G17140,14998,,
AT5G40410,14999,,
CWINV5,15000,,
UMAMIT13,15001,,
MYB85,15002,,
ASY3,15003,,
AT3G22490,15004,,
AT3G52490,15005,,
AT5G50315,15006,,
RFC3,15007,,
ALY1,15008,,
AT5G16130,15009,,
AT3G48490,15010,,
AT1G09200,15011,,
POLA3,15012,,
AT2G27285,15013,,
AT1G80620,15014,,
AT3G10210,15015,,
PHS1,15016,,
AT3G56590,15017,,
ACO3,15018,,
MGT3,15019,,
AT4G23930,15020,,
AT3G23605,15021,,
CDS5,15022,,
AT3G52500,15023,,
AT5G19025,15024,,
PMS1,15025,,
PDLP6,15026,,
AT5G63640,15027,,
AT2G45230,15028,,
AT2G38950,15029,,
AT4G06534,15030,,
AT5G52780,15031,,
ROP1,15032,,
AT5G39493,15033,,
KPHMT1,15034,,
COR413-PM1,15035,,
AT4G39230,15036,,
AT2G38690,15037,,
AT2G03690,15038,,
AT3G53550,15039,,
UGE2,15040,,
AT5G04170,15041,,
AT5G67411,15042,,
AT2G05410,15043,,
AtIPCS1,15044,,
AT3G51440,15045,,
AT1G72950,15046,,
GDC1,15047,,
KOB1,15048,,
AT2G43490,15049,,
FH19,15050,,
AT2G44230,15051,,
AT1G12600,15052,,
WCRKC1,15053,,
AT5G67290,15054,,
AT5G11340,15055,,
AT4G10720,15056,,
AT4G15270,15057,,
AT1G34330,15058,,
AT2G16980,15059,,
SVL5,15060,,
AT4G17140,15061,,
ABCI15,15062,,
AT1G75920,15063,,
AT4G22640,15064,,
AT5G42420,15065,,
AGL102,15066,,
GATA4,15067,,
AT2G19400,15068,,
AT2G35730,15069,,
PTAC16,15070,,
AT1G51610,15071,,
NAC077,15072,,
CYP735A1,15073,,
AT5G10800,15074,,
NCED2,15075,,
AT3G11970,15076,,
AT1G19330,15077,,
AT5G11870,15078,,
AT5G40250,15079,,
AT2G42960,15080,,
MEE12,15081,,
SHM2,15082,,
AT3G27970,15083,,
AT2G38630,15084,,
AT2G16005,15085,,
PEN1,15086,,
ARP4A,15087,,
AT3G55646,15088,,
MLS,15089,,
AT3G42725,15090,,
AT4G20860,15091,,
WEB1,15092,,
AGC1.7,15093,,
AT3G30393,15094,,
AT1G64180,15095,,
AT2G39400,15096,,
FAS4,15097,,
MKK2,15098,,
AT5G56890,15099,,
AT2G16490,15100,,
AT1G68930,15101,,
AT2G23910,15102,,
CLC2,15103,,
AT3G18570,15104,,
AT5G35575,15105,,
AT4G11310,15106,,
CER2,15107,,
AT1G71110,15108,,
AT5G59260,15109,,
FLS1,15110,,
ATCSLC08,15111,,
AT3G17890,15112,,
UBP23,15113,,
AT5G10830,15114,,
CYP708A1,15115,,
AT5G45290,15116,,
NSP4,15117,,
AT2G47230,15118,,
AT5G22450,15119,,
MED8,15120,,
ANT1,15121,,
AT2G01970,15122,,
BRC1,15123,,
AT5G65840,15124,,
EID1,15125,,
AT2G32840,15126,,
RPS2,15127,,
AT1G16560,15128,,
AT2G35590,15129,,
ZIP4,15130,,
STN7,15131,,
CYP93D1,15132,,
IRX14,15133,,
AT1G65690,15134,,
FHA2,15135,,
AT5G55070,15136,,
UTR3,15137,,
FUG1,15138,,
AT5G03345,15139,,
MYB109,15140,,
AT3G47550,15141,,
TBL13,15142,,
AT1G11120,15143,,
EDS5,15144,,
AT2G16676,15145,,
CML23,15146,,
AT3G16670,15147,,
AT1G78180,15148,,
AT5G36790,15149,,
AT5G66490,15150,,
SCL1,15151,,
AT1G23390,15152,,
RBK1,15153,,
RGF5,15154,,
PP2-A3,15155,,
AT4G02840,15156,,
CHIP,15157,,
HIT1,15158,,
IAA33,15159,,
AT5G18840,15160,,
AT1G73470,15161,,
AT1G58561,15162,,
AT1G29740,15163,,
AT5G26850,15164,,
ERS2,15165,,
AT3G62620,15166,,
SHB,15167,,
CLE21,15168,,
NHL3,15169,,
SAM-2,15170,,
CYP94B3,15171,,
PIFI,15172,,
AT1G06710,15173,,
AT4G00755,15174,,
AT1G60200,15175,,
AT4G30400,15176,,
EMB3135,15177,,
SADHU3-1,15178,,
CLE42,15179,,
AT5G52650,15180,,
SUVR1,15181,,
AT3G59370,15182,,
AT5G53440,15183,,
AT5G19810,15184,,
RH3,15185,,
AT3G01410,15186,,
AT1G72540,15187,,
MLP43,15188,,
AT5G15995,15189,,
HB22,15190,,
AT1G23070,15191,,
DGR2,15192,,
AT1G29830,15193,,
AT1G15640,15194,,
AT1G77200,15195,,
AT1G17520,15196,,
VAD1,15197,,
AT3G15280,15198,,
AT2G46890,15199,,
PIA1,15200,,
AT1G34160,15201,,
NAI1,15202,,
AT5G48650,15203,,
FLS4,15204,,
AT1G10780,15205,,
AT4G15140,15206,,
TTL,15207,,
AT1G62120,15208,,
AT2G23700,15209,,
AT2G40570,15210,,
DTX35,15211,,
AT3G54360,15212,,
AT3G30817,15213,,
AT4G37880,15214,,
BLH4,15215,,
AT5G42500,15216,,
AT1G51350,15217,,
AT2G45500,15218,,
AT1G80640,15219,,
AT1G22690,15220,,
AT2G31130,15221,,
PSAH-1,15222,,
AT1G56165,15223,,
AT5G48655,15224,,
AT5G19151,15225,,
AT2G19100,15226,,
AT5G10745,15227,,
RAD51C,15228,,
AT3G05410,15229,,
ATSPO11-1,15230,,
IMS2,15231,,
GLR1.4,15232,,
AT5G15853,15233,,
bZIP48,15234,,
AGO9,15235,,
AT3G27831,15236,,
AT1G64530,15237,,
STT3B,15238,,
AT1G48650,15239,,
RR12,15240,,
AT5G11990,15241,,
AT1G36610,15242,,
FRL1,15243,,
AT4G24370,15244,,
OASA2,15245,,
RHS17,15246,,
AT3G13120,15247,,
AT1G73810,15248,,
AT3G50140,15249,,
AT3G11070,15250,,
AT4G10170,15251,,
AFP1,15252,,
AT5G40500,15253,,
AT5G28919,15254,,
AT2G25150,15255,,
MYB87,15256,,
SFC,15257,,
ABCF2,15258,,
AT1G30990,15259,,
AT2G14095,15260,,
XTH8,15261,,
AT5G11750,15262,,
AT1G44820,15263,,
HSFB4,15264,,
AT4G10480,15265,,
AT3G59830,15266,,
U60.2F,15267,,
AT1G04540,15268,,
GolS4,15269,,
RLP27,15270,,
HO2,15271,,
AT5G10910,15272,,
AT1G16680,15273,,
AT5G48510,15274,,
NDT2,15275,,
AT1G51055,15276,,
AT4G36640,15277,,
AT3G25240,15278,,
ACS5,15279,,
AT4G16010,15280,,
AT5G37000,15281,,
AT1G04445,15282,,
ATECP31,15283,,
AT1G31500,15284,,
AT5G55270,15285,,
P1R1,15286,,
AT5G20000,15287,,
AT2G18969,15288,,
AT1G42980,15289,,
Cpn60beta4,15290,,
MIR169m,15291,,
AT5G61550,15292,,
SNZ,15293,,
AT5G09270,15294,,
AT2G09865,15295,,
ATO,15296,,
AT5G14330,15297,,
AT1G77580,15298,,
RGF6,15299,,
IAA19,15300,,
AT1G14180,15301,,
AT5G51540,15302,,
AT5G54000,15303,,
TPR3,15304,,
PRMT1A,15305,,
AT5G47260,15306,,
AT3G48195,15307,,
AT1G09130,15308,,
AT2G32040,15309,,
AT1G27190,15310,,
AT4G38670,15311,,
ATL15,15312,,
AT4G00895,15313,,
AT2G21630,15314,,
DIT2.1,15315,,
AT3G60340,15316,,
AT5G14360,15317,,
AT1G49180,15318,,
RUS1,15319,,
AT4G02860,15320,,
AT2G42350,15321,,
AT2G36810,15322,,
ICK1,15323,,
FKGP,15324,,
EXL2,15325,,
AT3G57720,15326,,
AtNug2,15327,,
AT4G13780,15328,,
LRB1,15329,,
YLS5,15330,,
AT3G18940,15331,,
RABA2c,15332,,
AT4G12070,15333,,
AT4G12490,15334,,
AT5G06440,15335,,
SSL4,15336,,
GMII,15337,,
AT2G34590,15338,,
AT5G07630,15339,,
AMI1,15340,,
AT2G31390,15341,,
AT4G18340,15342,,
AT5G40300,15343,,
NTMC2T5.1,15344,,
FCLY,15345,,
AT5G20940,15346,,
AT3G07510,15347,,
AT5G54050,15348,,
_5OCT,15349,,
AT3G11880,15350,,
GRF7,15351,,
PRR2,15352,,
UBQ10,15353,,
AT1G16270,15354,,
AT5G66650,15355,,
AT3G55690,15356,,
AT5G50335,15357,,
AT2G31800,15358,,
UGT85A2,15359,,
JLO,15360,,
ChiC,15361,,
AT2G17300,15362,,
OVA2,15363,,
CRR2,15364,,
AT3G13403,15365,,
AT4G32120,15366,,
AT5G43480,15367,,
ORS1,15368,,
AT5G52050,15369,,
AT5G45700,15370,,
AT3G47347,15371,,
CML41,15372,,
AT2G22100,15373,,
TPS04,15374,,
AT1G25400,15375,,
AT1G68040,15376,,
AT3G26614,15377,,
AT2G24690,15378,,
AT4G31290,15379,,
PAPS2,15380,,
AT2G41840,15381,,
AT4G35880,15382,,
AT3G02590,15383,,
AT2G01510,15384,,
AT5G12280,15385,,
PYM,15386,,
PHB6,15387,,
AT2G40430,15388,,
AT2G30780,15389,,
AT1G47440,15390,,
